Player,Nation,Squad,Stage_Label,Stage_Num,Profile_Class,Profile_Label,classification_certainty,npxG_per90,xAG_per90,prog_carries_per90,pass_completion_pct,aerials_contested_per90,pressures_per90,z_npxG_per90,z_xAG_per90,z_prog_carries_per90,z_pressures_per90,z_pass_completion_pct,z_aerials_contested_per90,min_per90_sum,data_source,data_note,tournament
Andrea Pinamonti,ITA,NA,NA,NA,3,Pressing Engines,0.998464372045622,0.22082018927444796,0.05362776025236593,0.6309148264984227,62.81859070464768,4.489795918367347,0.4081632653061224,1.839024817636834,0.20501138407961106,-0.6456251507945591,-1.4191873280731127,-1.570198201473623,3.7011645003021294,31.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Sammie Szmodics,IRL,NA,NA,NA,3,Pressing Engines,0.9981887896166417,0.3090909090909091,0.018181818181818184,1.4545454545454546,74.12935323383084,0.5882352941176471,1.4705882352941178,2.8356151815815838,-0.3263703733884968,-0.26956754952206224,-1.195143257342817,-0.49721776541446716,-0.3887972154369871,11,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
José María Giménez,URU,NA,NA,NA,5,Balanced Contributors,0.9979042240306877,0.018018018018018018,0.009009009009009009,0.13513513513513514,91.77679882525698,1.4285714285714286,2,-0.45064371663448627,-0.4638829679039907,-0.8719908481652139,-1.0835009576907715,1.1768836770977487,0.49211761564528417,22.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Rafael Tolói,ITA,NA,NA,NA,5,Balanced Contributors,0.9975101337718207,0.019230769230769232,0.038461538461538464,0.9615384615384615,87.71331058020478,0,2.5,-0.4369515639591347,-0.02235042713480524,-0.4946672737035063,-0.9780610080193951,0.7914062720290882,-1.005437597194577,5.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Stanislav Lobotka,SVK,NA,NA,NA,5,Balanced Contributors,0.9972667368053528,0.010238907849829351,0.040955631399317405,1.023890784982935,90.80590238365494,0.44776119402985076,2.835820895522388,-0.5384710986905201,0.015039339116237154,-0.4661981221326196,-0.9072431313744409,1.084780878140509,-0.5360546200358146,29.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Danel Sinani,LUX,NA,NA,NA,3,Pressing Engines,0.9971871998589572,0.12230215827338128,0.2158273381294964,1.1510791366906474,71.42857142857143,6.666666666666667,3.3333333333333335,0.7267406924521688,2.6365985198197706,-0.4081257959899913,-0.8023277585671013,-0.7534238374304763,5.983153396058109,13.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nathan N'Goumou,CMR,NA,NA,NA,3,Pressing Engines,0.9970587378576573,0.20652173913043478,0.14130434782608697,3.2608695652173916,73.58490566037736,3.333333333333333,0.9090909090909091,1.6775930579038563,1.5193999000062919,0.555173407222902,-1.3135517569737745,-0.5488660599718151,2.4888578994317654,9.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lee Jae-sung,KOR,NA,NA,NA,3,Pressing Engines,0.9969564575973711,0.18027210884353742,0.17006802721088435,0.9523809523809524,77.5023832221163,4.166666666666667,2.7083333333333335,1.381230587365175,1.950605663202604,-0.49884845736780187,-0.9341276956563217,-0.17723976407873354,3.3624317735883515,29.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Antoine Makoumbou,CGO,NA,NA,NA,5,Balanced Contributors,0.9966134085383822,0.012552301255230125,0.03765690376569038,0.46025104602510464,88.84192730346577,0.8333333333333334,2.5,-0.5123525218778521,-0.034412970089611944,-0.723547716715975,-0.9780610080193951,0.8984709956269664,-0.1318637230379913,23.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Yankuba Minteh,GAM,NA,NA,NA,3,Pressing Engines,0.9965729196119232,0.20098039215686275,0.2450980392156863,4.411764705882353,62.47755834829444,2.888888888888889,1.7777777777777777,1.6150303756393527,3.0754052118395907,1.0806551598149436,-1.1303631575447166,-1.6025497821461079,2.0229518332149197,20.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Calvin Bassey,NGA,NA,NA,NA,5,Balanced Contributors,0.9963156053256037,0.029239766081871343,0.0029239766081871343,1.1403508771929824,89.74477958236659,1.4285714285714286,1.2857142857142858,-0.3239484091723359,-0.5551056868534138,-0.4130241611006807,-1.234129457221309,0.9841188756361641,0.49211761564528417,34.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tamás Nikitscher,HUN,NA,NA,NA,5,Balanced Contributors,0.9961305700690388,0.010526315789473684,0,0.21052631578947367,91.31832797427653,1.6666666666666665,3.0263157894736845,-0.535226217672598,-0.5989399803745651,-0.8375683466353739,-0.8670715873126832,1.1333914499082756,0.7417101511185942,9.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Luca Caldirola,ITA,NA,NA,NA,5,Balanced Contributors,0.9957061038928056,0.030927835051546393,0.010309278350515465,0.5154639175257733,90.40650406504065,2.380952380952381,0,-0.30488984397256996,-0.44439020321751604,-0.6983383336395574,-1.5052607563762768,1.0468924881259234,1.490487757538525,9.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Yves Bissouma,MLI,NA,NA,NA,5,Balanced Contributors,0.9955604108150881,0.038461538461538464,0.019230769230769232,0.9615384615384616,88.6150234741784,0.47619047619047616,3.333333333333333,-0.21983314296427403,-0.31064520375468513,-0.49466727370350627,-0.8023277585671013,0.8769460658033507,-0.5062525262479567,15.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Bryan Mbeumo,CMR,NA,NA,NA,3,Pressing Engines,0.9952403845256764,0.1978891820580475,0.2189973614775726,3.430079155672823,66.11068991660348,2.857142857142857,1.4285714285714286,1.5801301255472098,2.684121380816469,0.6324320114225234,-1.2040037573152016,-1.2578975905395315,1.9896728284851453,37.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Son Heung-min,KOR,NA,NA,NA,3,Pressing Engines,0.9951069796034817,0.2435897435897436,0.3504273504273504,4.102564102564103,78.91891891891892,1.4,0.8,2.096096680980907,4.654431504698802,0.9394787231499024,-1.3365568369020746,-0.042861990190627045,0.4621665113884868,23.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Andrew Omobamidele,IRL,NA,NA,NA,5,Balanced Contributors,0.9947683495465577,0,0,0,94.1025641025641,2.5714285714285716,2.727272727272727,-0.6540699849539954,-0.5989399803745651,-0.9336915584545498,-0.9301337581687694,1.3975143052253878,1.6901617859171731,6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jan Bednarek,POL,NA,NA,NA,5,Balanced Contributors,0.9946642010897901,0.024911032028469747,0.01779359430604982,0.1779359430604982,92.7089508002371,2.0289855072463765,2.608695652173913,-0.37282050010656026,-0.33219036499674026,-0.8524486303155666,-0.9551392798299655,1.2653110337863003,1.1215248790127617,28.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Cenk Özkacar,TUR,NA,NA,NA,5,Balanced Contributors,0.9941935268150575,0.011904761904761904,0,0.23809523809523808,84.43877551020408,0,4.166666666666667,-0.5196633433857484,-0.5989399803745651,-0.8249807831828627,-0.6265945091148073,0.48077186004890105,-1.005437597194577,8.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Scott McTominay,SCO,NA,NA,NA,3,Pressing Engines,0.994086609528739,0.22865853658536583,0.0823170731707317,1.7073170731707314,84.26124197002142,2.6470588235294117,2.6470588235294117,1.9275209963873357,0.6351022951568719,-0.1541557552868435,-0.9470492581160491,0.46393037700398393,1.7694441207145772,32.800000000000004,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Glen Kamara,FIN,NA,NA,NA,5,Balanced Contributors,0.993823336405355,0.02702702702702703,0.02702702702702703,0.6756756756756757,90.29126213592234,0.75,4.25,-0.34893058247473174,-0.19376894296284194,-0.6251880070078706,-0.609021184169578,1.0359602158729584,-0.2192211104536499,7.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gabriel Osho,NGA,NA,NA,NA,5,Balanced Contributors,0.9936099664981585,0.05434782608695653,0.005434782608695653,0.6521739130434783,88.84462151394422,1.71875,1.5625,-0.04047444735982384,-0.5174653695906859,-0.6359185653190594,-1.1757609136532257,0.8987265783188093,0.7963085182533809,18.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Arda Güler,TUR,NA,NA,NA,3,Pressing Engines,0.993529917653751,0.23741007194244604,0.3237410071942446,2.446043165467626,86.11738148984199,1.7857142857142858,3.2142857142857144,2.026327212363853,4.2543677699169375,0.18313568678263692,-0.8274325084888575,0.6400105825803218,0.8665064188552495,13.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jannik Vestergaard,DEN,NA,NA,NA,5,Balanced Contributors,0.993419542112869,0.0064516129032258064,0.0064516129032258064,0.1935483870967742,90.71949947862356,2.5,2,-0.5812302566202356,-0.5022217327343472,-0.8453202185562751,-1.0835009576907715,1.0765843815313594,1.61528402527518,15.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nikola Maksimović,SRB,NA,NA,NA,5,Balanced Contributors,0.9933871739417954,0,0,0.15384615384615385,92.90322580645162,2.5714285714285716,2.727272727272727,-0.6540699849539954,-0.5989399803745651,-0.8634476728943828,-0.9301337581687694,1.2837406737284,1.6901617859171731,6.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Samuele Ricci,ITA,NA,NA,NA,5,Balanced Contributors,0.992561015490945,0.04140127388535032,0.01910828025477707,1.3694267515923568,87.96711509715995,1.5151515151515151,1.2121212121212122,-0.1866430658695182,-0.31248147621723216,-0.3084314943122993,-1.2496487571729402,0.8154830997914698,0.5828785376355787,31.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Ellyes Skhiri,TUN,NA,NA,NA,5,Balanced Contributors,0.9925112567208146,0.0564516129032258,0.0564516129032258,0.6854838709677419,88.48810437452033,1.0869565217391306,2.173913043478261,-0.016722362033598007,0.24734468647734031,-0.6207097296481607,-1.046826192587684,0.864906054305984,0.1340065864879262,24.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jorginho,ITA,NA,NA,NA,5,Balanced Contributors,0.9924163929572356,0.012820512820512822,0.05128205128205129,1.5384615384615385,86.70886075949366,1.1764705882352942,1.1764705882352942,-0.5093243709574216,0.1698460906117814,-0.23125270285288022,-1.2571667571495089,0.6961204764122663,0.22784316632060278,7.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Zuriko Davitashvili,GEO,NA,NA,NA,3,Pressing Engines,0.992007554876182,0.21359223300970873,0.1521035598705502,3.074433656957929,78.57142857142857,2.6865671641791042,1.9402985074626866,1.7574200501733892,1.6812944340558122,0.4700495202963594,-1.0960908024276523,-0.07582619959866152,1.8108602657579973,30.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Botond Balogh,HUN,NA,NA,NA,5,Balanced Contributors,0.991673512060158,0.017543859649122806,0.0043859649122807015,0.30701754385964913,89.31535269709543,1.875,3.28125,-0.4559970394849997,-0.5331885400928381,-0.793511874551585,-0.8133110866578696,0.9433818656047949,0.9601036196577407,22.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nicolò Savona,ITA,NA,NA,NA,5,Balanced Contributors,0.9913378098036165,0.026041666666666668,0.0625,1.8229166666666667,89.51686417502279,0.46511627906976744,2.7906976744186047,-0.36005545652345494,0.3380180436400446,-0.10137468528069656,-0.9167587116988274,0.9624979838063351,-0.5178614813862501,19.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Alessandro Bianco,ITA,NA,NA,NA,5,Balanced Contributors,0.9909736276852248,0.04467353951890035,0.041237113402061855,1.202749140893471,86.07677293428758,0.6666666666666666,2.6666666666666665,-0.14969867020304747,0.01925912825363099,-0.3845340338862342,-0.9429143581289363,0.6361583059956013,-0.3065784978693085,29.099999999999998,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jean-Charles Castelletto,CMR,NA,NA,NA,5,Balanced Contributors,0.9909235846688278,0.06185567010309278,0.003436426116838488,0.7216494845360825,88.6412652767793,2.4,0.4,0.04429029700885541,-0.547423387988882,-0.6041970437135604,-1.4209087966391756,0.8794354594870246,1.5104551603763896,29.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Geoffrey Kondogbia,CTA,NA,NA,NA,5,Balanced Contributors,0.990624452557831,0.022321428571428572,0.00892857142857143,0.8928571428571429,92.5124792013311,1.3559322033898304,4.23728813559322,-0.40205753201353217,-0.46508883408676366,-0.5260261511857237,-0.6117018608561385,1.2466730170015357,0.4159707404161386,22.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Yehor Yarmoliuk,UKR,NA,NA,NA,5,Balanced Contributors,0.9903165556509448,0.03726708074534161,0.05590062111801242,0.9316770186335402,86.97368421052632,0.7692307692307692,3.0769230769230766,-0.23331875917513503,0.23908458768819132,-0.5083015682609923,-0.8563995276293456,0.7212426006929737,-0.19906171335772876,16.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Danilo Cataldi,ITA,NA,NA,NA,5,Balanced Contributors,0.9895472075020577,0.05729166666666667,0.04166666666666667,0.9375,84.5,0.5,2.5,-0.007238022406806229,0.025698702301841448,-0.5056428808222824,-0.9780610080193951,0.4865798398017452,-0.4812932727006256,19.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Martin Valjent,SVK,NA,NA,NA,5,Balanced Contributors,0.9890236350485622,0.026058631921824105,0.003257328990228013,0.749185667752443,85.90941768511861,1.896551724137931,1.3793103448275863,-0.35986391611405383,-0.5501082918265724,-0.5916244284465707,-1.214391929696618,0.620282372983411,0.9826960474376524,30.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Oscar Højlund,DEN,NA,NA,NA,1,Physical Attackers,0.9888275741200245,0.125,0.1375,2.125,87.99019607843137,0,15,0.757199751512599,1.4623676724575765,0.03655211084525622,1.6579377337650134,0.8176726463658394,-1.005437597194577,8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nicolò Cambiaghi,ITA,NA,NA,NA,1,Physical Attackers,0.9869732942156807,0.11594202898550725,0.27536231884057966,6.521739130434782,72.24489795918367,0,5,0.6549338285802372,3.529106966008642,2.044038372900353,-0.45086125966251345,-0.6759841073925545,-1.005437597194577,6.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Rayan Raveloson,MAD,NA,NA,NA,5,Balanced Contributors,0.9867146882858401,0.1,0.025,0.625,86.5814696485623,1.5909090909090908,1.1363636363636362,0.47494580421928023,-0.22415677076872118,-0.6483257733663715,-1.265624507123149,0.6840356881935662,0.6622943443770865,8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Bojan Miovski,MKD,NA,NA,NA,3,Pressing Engines,0.986666089559907,0.2783505154639176,0.02061855670103093,0.4123711340206186,76.10619469026548,1.0526315789473684,1.0526315789473684,2.4885512838788344,-0.289840426060467,-0.7454089786025558,-1.283281914962853,-0.30968733123973063,0.09802413858216272,9.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Giovanni Leoni,ITA,NA,NA,NA,5,Balanced Contributors,0.9864309880118296,0.007518796992481203,0,0,87.6755070202808,2.5714285714285716,2.727272727272727,-0.5691815797529973,-0.5989399803745651,-0.9336915584545498,-0.9301337581687694,0.7878200876222318,1.6901617859171731,13.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Giovanni Fabbian,ITA,NA,NA,NA,3,Pressing Engines,0.9864100348786311,0.20175438596491227,0.11403508771929824,1.2280701754385965,71.9047619047619,2.7272727272727275,2.121212121212121,1.6237688879394552,1.1105974669503367,-0.37297282284269073,-1.057939757770438,-0.7082506615750227,1.8535314454997036,11.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jacopo Fazzini,ITA,NA,NA,NA,3,Pressing Engines,0.9850825830613718,0.2012987012987013,0.032467532467532464,2.207792207792208,71.59624413145539,3.0303030303030303,2.7272727272727275,1.6186241361090918,-0.11220853932801464,0.07435381224654738,-0.9301337581687694,-0.7375177895940495,2.1711946724657345,15.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nemanja Matić,SRB,NA,NA,NA,5,Balanced Contributors,0.9849638336187994,0.004484304932735426,0.05829596412556054,1.569506726457399,86.92579505300353,1.25,2.5,-0.6034414742287364,0.27499396130722337,-0.21707792773984216,-0.9780610080193951,0.716699659490846,0.3049232140403015,22.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Billy Gilmour,SCO,NA,NA,NA,5,Balanced Contributors,0.9840392854989441,0.04225352112676056,0.1267605633802817,0.9154929577464789,88.41025641025641,0,4.285714285714286,-0.17702105995120293,1.3013692514297137,-0.515690971846514,-0.6014897591930511,0.8575211107686489,-1.005437597194577,14.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Reinildo Mandava,MOZ,NA,NA,NA,5,Balanced Contributors,0.9839861667097523,0.009523809523809525,0.009523809523809525,1.3333333333333333,84.15032679738562,1.1764705882352942,3.3333333333333335,-0.5465446716993978,-0.45616542433424356,-0.3249112169331029,-0.8023277585671013,0.45340855674710234,0.22784316632060278,10.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
